District,Soil Color,Crop Type,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Fertilizer
Satara,Red,Pomegranate,45,47,41,7.123186506488224,1104.5881075053337,28.00497430910667,MOP
Kolhapur,Red,Sugarcane,75,47,58,5.883950231218267,1325.2645635460208,29.335053323900965,Urea
Solapur,Black,Cotton,99,64,46,6.618372036982658,648.0904573047494,34.221922905171965,20:20:0:13
Kolhapur,Black,Sugarcane,63,43,45,6.044133686477082,973.107783470525,28.24588552319176,Urea
Solapur,Clayey,Soybean,52,26,60,6.366832705310643,1432.3083928935955,32.74480574200449,DAP
Sangli,Black,Cotton,78,53,45,6.601629691236714,545.2420230141618,31.02521982219345,20:20:0:13
Kolhapur,Black,Cotton,100,71,43,6.009028502076285,1293.7120302392264,22.37569709999856,20:20:0:13
Pune,Red,Moong,30,46,48,5.8926666891843125,1283.6120211103616,21.779094304838058,DAP
Kolhapur,Red,Sugarcane,80,34,77,6.091636058843166,1201.7596929362535,23.18397444552746,10:26:26 NPK
Pune,Clayey,Soybean,35,48,42,7.01833178894389,1134.5816923471457,26.98163867418181,DAP
Solapur,Red,Maize,28,58,45,6.836876769632194,1364.5792465620107,33.10687552118066,Urea
Solapur,Clayey,Soybean,54,29,54,6.654588125195768,706.6660003683573,20.219238502219156,DAP
Satara,Red,Cotton,27,42,47,5.978276565619148,722.2787568410536,22.87609080567052,Urea
Kolhapur,Red,Moong,41,25,59,6.103465752811019,1388.3116181652024,34.550889693545784,DAP
Kolhapur,Red,Sugarcane,93,80,73,6.888353497940445,1430.7089561387884,23.008154159800632,10:26:26 NPK
Solapur,Red,Moong,54,33,53,5.960225810630506,815.5570113480768,24.730085875907598,DAP
Kolhapur,Black,Cotton,89,76,61,6.942451174912079,1345.0220955775674,23.26274295492631,20:20:0:13
Kolhapur,Black,Soybean,89,79,80,6.467677382339607,955.4067336264765,33.59215319289547,Ammonium Sulphate
Kolhapur,Black,Sugarcane,75,53,59,6.300142910803923,811.6743642629235,28.70288288422178,Urea
Pune,Clayey,Cotton,36,51,53,7.366942964833675,623.9909676333455,23.692706039893228,Urea
Satara,Red,Moong,40,27,49,5.923334653503486,792.7636783527482,22.22308150213758,DAP
Pune,Red,Pomegranate,72,44,64,6.462258666612944,1452.0945302997834,22.466859307486178,19:19:19 NPK
Sangli,Red,Wheat,94,65,39,7.2183208874005045,855.6037631989436,30.490566361611954,Ammonium Sulphate
Satara,Black,Sugarcane,76,60,58,6.655354846960086,742.5435111084677,22.294271561904846,Urea
Kolhapur,Black,Cotton,74,47,52,7.413976644519145,1009.5502304031086,32.61917782441664,Urea
Solapur,Clayey,Grapes,58,34,41,7.042242507632837,642.160894014675,32.58757678422585,19:19:19 NPK
Satara,Red,Wheat,45,77,50,6.143484451022895,1168.7584097105023,33.0293001626215,Ammonium Sulphate
Satara,Clayey,Grapes,55,57,43,5.630713771683546,1261.9658262215692,22.74865306100035,MOP
Pune,Red,Grapes,47,59,44,6.624482392978232,981.71915381678,26.55938475720453,MOP
Solapur,Black,Tur,77,57,72,7.3941007408362465,963.3145578322133,25.177165460052784,10:26:26 NPK
Satara,Red,Pomegranate,42,46,48,6.261534275857649,1176.320677495551,30.27396606075614,MOP
Sangli,Red,Wheat,75,80,46,7.231289967483131,941.2632952469494,24.758961575132112,Ammonium Sulphate
Sangli,Black,Tur,75,71,34,6.528514117735255,565.2575003147188,32.76495410448834,10:26:26 NPK
Kolhapur,Red,Wheat,45,56,57,6.099878394554674,1122.222140466588,30.101170350838824,Ammonium Sulphate
Solapur,Red,Sugarcane,85,49,50,6.941682650443947,1217.8893357141276,33.2502284237717,Urea
Sangli,Black,Tur,58,34,73,7.1172398602567215,1373.3726771384438,23.726615064367518,10:26:26 NPK
Satara,Red,Cotton,52,51,43,6.639122939865685,1460.2181739367538,23.94231962143987,Urea
Sangli,Black,Maize,59,43,55,6.504031403129391,685.776061382926,21.087454422661395,Urea
Sangli,Clayey,Pomegranate,43,42,50,7.3355710440916955,524.8620476037457,31.319531839193047,MOP
Solapur,Red,Sugarcane,45,76,51,6.02363544642477,603.2159993994901,29.720026328436006,10:26:26 NPK
Kolhapur,Red,Maize,58,42,44,5.6667891137158355,655.854819400041,23.314072167128813,Urea
Satara,Red,Moong,60,43,42,6.388663116646059,834.6381272911726,22.302638090918574,DAP
Solapur,Red,Pomegranate,48,73,46,6.261994079211343,1307.5917316562595,31.52475299305359,19:19:19 NPK
Sangli,Red,Cotton,88,57,56,6.746197967311474,667.4510267002061,34.50045634595842,Urea
Solapur,Black,Soybean,87,41,48,6.419235474475539,610.6236999392761,31.855968854064155,Ammonium Sulphate
Sangli,Red,Sugarcane,95,65,77,5.798894894804143,1010.5779895738121,23.327329387230094,10:26:26 NPK
Kolhapur,Black,Wheat,42,20,59,7.017433572688036,449.93124601031525,30.15728534730523,DAP
Satara,Black,Wheat,60,48,42,7.055471808185011,1372.5080854342355,32.19402825553663,DAP
Kolhapur,Red,Wheat,65,45,30,5.956524569283285,715.2999237756214,29.551490480001483,Ammonium Sulphate
Pune,Black,Soybean,70,75,65,6.321972446129738,891.2051838383817,33.98556648862303,Ammonium Sulphate
Solapur,Red,Wheat,88,79,43,6.328260610316779,1248.8427932819668,33.18560233372024,Ammonium Sulphate
Sangli,Clayey,Grapes,53,46,28,6.437684823814273,556.544315205373,29.39194563819494,MOP
Solapur,Black,Wheat,40,45,60,6.114968210505685,749.1501123634135,32.9855622624409,DAP
Solapur,Red,Maize,76,59,40,5.9079589067897205,1085.8105231411391,33.73226131710353,Urea
Satara,Black,Soybean,80,63,77,7.2032240007784445,632.9119899926961,28.050525673286423,Ammonium Sulphate
Solapur,Red,Wheat,78,77,44,6.397264738137553,521.8240503368063,34.080745072959814,Ammonium Sulphate
Satara,Black,Soybean,69,63,58,5.709655637651489,1116.2756515593792,30.693325203376105,Ammonium Sulphate
Solapur,Red,Grapes,43,50,29,5.563271721531033,583.9860987794721,31.321764793335674,MOP
Satara,Black,Tur,61,61,32,7.35694213564542,1023.9902295567881,31.521157262952784,10:26:26 NPK
Satara,Red,Pomegranate,57,59,48,7.063507916778984,1115.3150052153978,27.01554191586677,MOP
Pune,Black,Cotton,64,53,58,6.679669427428108,507.2929439137011,26.548222720732113,20:20:0:13
Kolhapur,Black,Pomegranate,52,58,45,6.577896801017805,737.9404832213394,31.13359495931014,MOP
Satara,Clayey,Grapes,53,56,44,6.6665011909245,1152.1270319342646,25.787794777036375,MOP
Satara,Clayey,Grapes,46,48,70,6.566560523517927,896.2656665085806,20.567037134375784,19:19:19 NPK
Sangli,Clayey,Grapes,64,60,65,6.295981546131786,1105.9678579071106,33.81514295905245,19:19:19 NPK
Sangli,Black,Soybean,47,69,70,6.670869120676349,1337.9382339437734,22.424698771141173,Ammonium Sulphate
Kolhapur,Clayey,Grapes,44,34,47,7.47921087885597,672.6733491610836,25.51069768172505,19:19:19 NPK
Pune,Red,Wheat,95,50,70,6.880603602238033,434.00537136033745,33.100612795970214,Ammonium Sulphate
Pune,Black,Tur,71,35,74,6.371984000138395,1425.4597604648557,21.296216651123917,10:26:26 NPK
Satara,Clayey,Soybean,38,31,58,7.000916009701408,823.576100866468,32.96167589825424,DAP
Solapur,Clayey,Maize,82,41,55,5.931966591233506,1353.2776721862851,20.510341995170545,Urea
Kolhapur,Black,Soybean,91,42,51,5.646088566749134,979.8397061163951,30.675911773638852,Ammonium Sulphate
Sangli,Red,Maize,81,43,47,7.194062503425096,472.828917673132,33.15668054156651,Urea
Pune,Black,Soybean,59,45,62,7.4372478592133175,1365.2148647073805,27.355142700124894,Ammonium Sulphate
Solapur,Red,Sugarcane,93,37,73,5.857696966136429,973.0557158987418,29.019306318413115,10:26:26 NPK
Sangli,Clayey,Soybean,37,30,42,5.97880963944694,931.5045366935649,24.88388785678557,DAP
Solapur,Black,Wheat,42,21,51,5.984960260219687,920.3649373406639,28.559054711522393,DAP
Pune,Black,Soybean,81,75,35,6.537224110477742,752.3270263445456,22.559152728663662,Ammonium Sulphate
Kolhapur,Clayey,Cotton,66,42,45,5.640667629038644,1187.7628314957583,34.782284515430554,Urea
Solapur,Black,Cotton,58,40,69,6.71603973150493,890.4502623918656,25.088584009762936,20:20:0:13
Satara,Black,Cotton,72,54,48,6.470601011016077,460.6131150846534,20.84590281896646,Urea
Satara,Black,Sugarcane,30,41,47,6.006447800097187,1156.9449808284576,28.80009391270439,Urea
Kolhapur,Black,Cotton,89,77,55,6.395542096440771,851.7198330415374,32.16240302610418,20:20:0:13
Pune,Black,Sugarcane,84,40,59,6.544224028039649,952.577752179239,31.05711742505379,Urea
Satara,Black,Maize,89,49,48,7.222038860285546,1370.1142471049452,25.028249312512525,Urea
Sangli,Black,Soybean,86,72,68,6.390737778859243,713.4979693832828,34.24030265785455,Ammonium Sulphate
Kolhapur,Black,Soybean,97,60,50,6.0815576067735515,742.3388585409889,29.052444353042084,Ammonium Sulphate
Solapur,Red,Sugarcane,83,46,45,5.753963210255942,671.0940744822955,32.56661952475352,Urea
Satara,Clayey,Sugarcane,44,51,55,6.6895509539073865,947.6651032501984,34.260300560431126,Urea
Sangli,Red,Grapes,54,46,45,6.364874351990779,1487.1382350461747,24.817676237790614,MOP
Solapur,Clayey,Grapes,44,56,22,6.770286117759919,1063.1076513323503,25.791821151273936,MOP
Solapur,Clayey,Pomegranate,45,45,20,5.834271547471651,715.8609476802193,28.69424098065631,MOP
Satara,Black,Soybean,99,35,80,6.835590353879268,552.865923528413,32.81334862589895,Ammonium Sulphate
Sangli,Red,Sugarcane,45,39,36,6.278382905435261,616.0068824255279,31.01839419243168,10:26:26 NPK
Solapur,Red,Grapes,44,52,33,7.188908781519865,1336.5003851365734,33.68877001582222,MOP
Solapur,Red,Sugarcane,68,30,68,6.949454565884208,800.1527822237173,34.46136363437938,10:26:26 NPK
Pune,Black,Sugarcane,75,53,42,6.1686473195030365,1231.3641906753746,33.6800187383569,Urea
Solapur,Black,Cotton,56,71,38,6.576267396907877,1455.6667722060054,30.5029720572628,20:20:0:13
Sangli,Red,Sugarcane,59,58,42,5.739994084893734,1082.4308582597675,21.4754363205161,Urea
Kolhapur,Red,Wheat,82,33,52,6.850199084668364,486.7586635330371,21.985615731699085,Ammonium Sulphate
Sangli,Black,Cotton,95,53,45,6.625315155157568,961.6981291452943,30.586834647748745,20:20:0:13
Solapur,Clayey,Grapes,47,60,22,5.998477750416873,1362.2218100942046,29.725055920763953,MOP
Satara,Clayey,Sugarcane,79,47,47,5.8456148300478095,1075.2346218396647,22.21014101290603,Urea
Pune,Black,Grapes,45,54,39,7.248035675553165,1263.041322180321,21.759760587467795,MOP
Sangli,Clayey,Cotton,24,58,41,6.294803219242827,821.4650558130916,22.87585673159714,Urea
Pune,Red,Grapes,54,46,50,5.883355460265411,599.1943310294218,32.616250663077814,MOP
Pune,Clayey,Soybean,50,23,48,5.605526840961733,1249.0474654145103,29.472417722002298,DAP
Solapur,Black,Wheat,50,43,57,7.24675379985936,1074.1233374723502,23.260640655663735,DAP
Sangli,Red,Pomegranate,57,49,20,6.051757025066559,1202.7619749780995,34.21847241567922,MOP
Pune,Clayey,Soybean,58,44,49,6.907626311964435,936.2409391025748,34.63647432566901,DAP
Satara,Black,Pomegranate,51,50,36,5.577452875114919,779.6054914282328,29.926575291798706,MOP
Sangli,Red,Cotton,74,40,50,7.026984365330728,1331.9901837577358,32.70609251947242,Urea
Satara,Black,Grapes,57,55,34,6.2195818712785504,1362.7278497468792,24.323567475183275,MOP
Pune,Clayey,Soybean,47,34,52,6.029265553367727,828.3330918676949,30.084419914638517,DAP
Pune,Black,Pomegranate,46,49,28,7.069286798067846,545.3311046024152,34.67743346595023,MOP
Sangli,Black,Tur,84,46,30,6.304176288232906,738.2981757935731,31.42718689171157,10:26:26 NPK
Satara,Red,Pomegranate,97,72,65,7.263660167857099,812.1602238931257,33.96846282864365,19:19:19 NPK
Kolhapur,Red,Pomegranate,84,45,46,6.4313389595777375,1129.7914531993304,27.052431696965165,19:19:19 NPK
Solapur,Clayey,Sugarcane,89,41,41,6.091990978737236,748.1479386623616,33.42493252706773,Urea
Pune,Black,Pomegranate,44,42,46,6.828096495258656,519.4894804504962,21.721562238561887,MOP
Sangli,Clayey,Pomegranate,42,59,23,6.050262693654138,819.6346651889302,28.033964071814395,MOP
Pune,Red,Sugarcane,81,43,73,5.717131414089995,1194.74198236239,25.060555997689455,10:26:26 NPK
Satara,Red,Moong,55,21,41,7.451718283505438,1195.4704959307878,26.296949501890083,DAP
Sangli,Clayey,Maize,43,50,45,6.5335758845727945,517.26204885149,25.227981670799466,Urea
Satara,Clayey,Grapes,68,66,30,7.270294899535564,997.8766276587605,31.492845745980695,19:19:19 NPK
Sangli,Clayey,Sugarcane,33,41,41,5.619215399414938,746.6128753791172,31.111057867639154,Urea
Kolhapur,Black,Cotton,68,77,77,6.414516699620825,1241.8253239830347,20.93943704827899,20:20:0:13
Kolhapur,Red,Grapes,43,56,37,6.589112698679881,817.1135360314147,32.471829231504074,MOP
Kolhapur,Clayey,Grapes,57,51,72,5.682631656893468,713.2181320899288,23.626761993562397,19:19:19 NPK
Solapur,Clayey,Soybean,60,22,55,7.10026327160163,1220.514418492036,34.886388735331394,DAP
Kolhapur,Red,Wheat,60,56,77,5.535053539363985,801.7235861366194,33.7471274454204,Ammonium Sulphate
Satara,Clayey,Soybean,46,43,54,6.4002083193814245,913.7949363366374,23.47032338187934,DAP
Solapur,Black,Soybean,87,38,50,6.550554475207875,1446.5868641234513,33.05312193767598,Ammonium Sulphate
Pune,Red,Sugarcane,86,46,39,7.244372477165709,946.4544775653367,26.294044801274737,10:26:26 NPK
Satara,Black,Soybean,60,72,75,6.185395997058115,732.1611772224402,32.049756803886815,Ammonium Sulphate
Solapur,Red,Moong,56,35,45,7.102792493467476,461.72785802226554,22.600919625864464,DAP
Solapur,Black,Cotton,70,63,31,6.363882877416113,435.53486618348666,31.926164616183605,20:20:0:13
Kolhapur,Red,Sugarcane,69,61,51,6.779568399336523,426.06215980703575,28.72151223400928,10:26:26 NPK
Solapur,Red,Wheat,41,62,47,6.850285760485506,530.9387762848206,30.800009186643024,Ammonium Sulphate
Kolhapur,Clayey,Soybean,51,42,54,6.820455874276787,833.6651414573435,23.859704403896885,DAP
Satara,Red,Sugarcane,60,36,55,5.929065410291088,707.0515111262599,27.701574444643086,10:26:26 NPK
Satara,Black,Tur,71,70,37,7.407210460540135,1047.4438278157484,21.381813775512992,10:26:26 NPK
Pune,Clayey,Grapes,74,71,46,5.795543796139584,409.96550184782586,27.429739335954494,19:19:19 NPK
Sangli,Red,Pomegranate,93,60,42,7.047901612577762,1288.0210611642628,31.995422052473096,19:19:19 NPK
Satara,Red,Sugarcane,83,42,33,6.798184003583219,776.1819380584453,26.06739901483265,10:26:26 NPK
Kolhapur,Red,Sugarcane,94,64,39,5.719728437259259,1485.551286688012,31.12977624954296,10:26:26 NPK
Pune,Black,Cotton,60,57,56,6.3666118689765945,1475.1789429441874,31.242727796257853,20:20:0:13
Pune,Red,Sugarcane,35,48,60,6.667909573391782,809.8022775345696,31.748787741743612,Urea
Kolhapur,Clayey,Maize,69,42,55,6.316125530508545,1478.573484180859,34.83499312923573,Urea
Satara,Red,Wheat,96,47,74,6.605814866296084,979.6452425836076,33.70136149753599,Ammonium Sulphate
Sangli,Red,Grapes,49,44,50,7.410041963140626,887.256143587467,27.794956550764883,MOP
Pune,Black,Grapes,43,45,42,7.051449419709168,1241.5655749696493,25.604286043051378,MOP
Satara,Red,Moong,40,39,40,7.037177137978848,1423.5653887738833,29.910750212054317,DAP
Pune,Black,Tur,89,79,53,7.186266755665105,1071.4997148698103,29.131111189387422,10:26:26 NPK
Solapur,Black,Wheat,45,26,46,5.614625472078626,1208.9309009967517,34.037865689312774,DAP
Pune,Black,Tur,64,40,34,6.539959753561169,528.0709783449181,30.422625346947925,10:26:26 NPK
Satara,Black,Cotton,90,77,76,6.4747661970720864,1434.480084817066,31.294531449100376,20:20:0:13
Sangli,Red,Pomegranate,48,42,31,6.668284822877241,801.8948023085738,27.754991555438526,19:19:19 NPK
Sangli,Clayey,Grapes,52,52,65,7.492931596060701,1306.4743988501405,27.109359677863736,19:19:19 NPK
Kolhapur,Black,Soybean,97,45,46,7.374233902063861,458.3005207908204,24.152831881713695,Ammonium Sulphate
Satara,Red,Cotton,34,45,59,5.811224757628877,1122.4020294305244,29.217910238711248,Urea
Solapur,Red,Wheat,91,60,49,6.313523237805478,1260.4930520314983,28.463277060963264,Ammonium Sulphate
Sangli,Clayey,Sugarcane,30,41,59,7.473459434905955,1253.312618068306,26.977677794199394,Urea
Kolhapur,Black,Tur,49,36,61,6.697014910961686,492.6757291823159,30.314783926067296,10:26:26 NPK
Kolhapur,Clayey,Grapes,95,41,66,6.203613829826824,437.88601060324976,31.921884171235508,19:19:19 NPK
Pune,Clayey,Sugarcane,59,56,52,6.521891674512197,937.0548468137553,33.782792348964776,Urea
Solapur,Black,Tur,85,58,30,7.301877061314181,1185.2493527397382,33.537672998522005,10:26:26 NPK
Solapur,Red,Grapes,57,48,49,7.104194857211944,711.8369024609322,34.83698634858045,MOP
Satara,Red,Wheat,65,72,44,7.337861441175777,1009.83072101919,29.94517742318859,Ammonium Sulphate
Satara,Red,Grapes,54,50,26,7.293373924525943,1404.6576560695487,31.78683582681621,MOP
Pune,Red,Maize,48,43,55,6.12356582710058,1221.3128311943765,32.16819162253171,Urea
Pune,Red,Wheat,93,58,78,7.067504863150609,1273.3741649427602,32.74664404913257,Ammonium Sulphate
Kolhapur,Black,Tur,74,47,34,6.362391046737265,1105.3139115194492,20.529249883457688,10:26:26 NPK
Pune,Red,Wheat,99,43,54,6.211817327739075,1288.4441739656459,30.38996537988274,Ammonium Sulphate
Satara,Black,Wheat,48,23,56,6.5693315570578505,943.9159488521799,33.04967852881777,DAP
Satara,Clayey,Soybean,31,44,60,6.361543393542032,1285.2780007886531,29.672309755225353,DAP
Pune,Black,Wheat,47,42,55,5.749840249386042,720.8787599988859,33.58275647146323,DAP
Satara,Red,Sugarcane,100,50,60,6.595825272092743,430.71383157352466,28.995696823092636,10:26:26 NPK
Kolhapur,Clayey,Soybean,31,36,40,7.462514997124399,1166.7339664844812,29.7507538045919,DAP
Pune,Black,Pomegranate,56,46,41,6.7885214277753185,716.8959839135175,21.358172552946286,MOP
Sangli,Black,Cotton,52,54,49,5.665850971491078,877.7644601025914,29.17321976398735,Urea
Pune,Clayey,Soybean,48,21,51,7.024857101717927,830.4383250025155,31.757545848804632,DAP
Pune,Clayey,Soybean,33,46,55,6.018428062062614,828.2020621369597,31.11813028897579,DAP
Sangli,Red,Cotton,58,46,45,7.093607405312945,1019.9746491309762,27.415868968580444,Urea
Kolhapur,Black,Sugarcane,55,47,57,5.995899439869003,797.3474936479051,31.158451637276983,Urea
Solapur,Black,Wheat,54,47,53,7.325379004161699,700.201268856442,33.880903216298904,DAP
Kolhapur,Black,Cotton,54,49,67,6.511090657970864,1425.2765586092798,21.649200532478776,20:20:0:13
Pune,Black,Cotton,62,59,59,7.177417465233,1349.5163190497303,31.849636822684552,Urea
Kolhapur,Black,Cotton,66,38,37,6.504001163998841,452.99244333741683,29.129490095846197,20:20:0:13
Satara,Clayey,Maize,27,54,48,7.076136673382511,637.2212553424533,32.32762702970225,Urea
Satara,Black,Wheat,46,23,57,6.3553271192807905,1274.9673124088347,20.86750251124197,DAP
Satara,Clayey,Grapes,43,58,33,5.84079849077579,1342.2783382589696,22.673847809164407,MOP
Satara,Black,Sugarcane,51,47,53,6.511289505431943,1403.9680107959207,28.491184433301555,Urea
Satara,Clayey,Grapes,43,62,41,7.345337868070389,1005.7799175736511,26.52529714215414,19:19:19 NPK
Solapur,Clayey,Grapes,40,60,54,7.174933749447472,869.6764513983633,26.771989085717053,19:19:19 NPK
Pune,Red,Sugarcane,78,56,68,5.830965558207284,1281.124251994433,32.242295375221914,10:26:26 NPK
Pune,Black,Cotton,90,36,52,6.325448530460202,603.516066906561,29.407643251678756,20:20:0:13
Solapur,Black,Tur,90,43,43,5.901228205420996,1417.212187659908,33.320955714425516,10:26:26 NPK
Sangli,Black,Cotton,51,71,31,6.2679421429623146,573.5395306785535,21.067757482347382,20:20:0:13
Satara,Red,Sugarcane,77,74,78,5.511397868477102,1292.8867216053477,33.28034535538394,10:26:26 NPK
Kolhapur,Clayey,Sugarcane,54,42,51,7.1030504528508915,672.1731629007259,28.143130208985852,Urea
Solapur,Clayey,Grapes,51,37,50,7.307304655764961,1354.5076477748412,22.7705707243972,19:19:19 NPK
Sangli,Red,Sugarcane,46,74,77,6.032264484680727,440.24961098152846,29.719577726126133,10:26:26 NPK
Kolhapur,Black,Wheat,48,37,46,7.240505608997952,1459.0067014267006,24.38354253178919,DAP
Solapur,Black,Cotton,49,62,43,7.280448638283834,1416.3179062165882,34.599471563648734,20:20:0:13
Sangli,Red,Pomegranate,73,40,36,6.694125090135564,448.84773530332745,34.52078560281508,19:19:19 NPK
Solapur,Clayey,Soybean,47,29,56,6.163357879893039,1090.6713219260223,27.587295229327573,DAP
Satara,Clayey,Grapes,83,37,31,6.451411773654829,1081.3164665469521,29.717608050435686,19:19:19 NPK
Pune,Black,Maize,56,41,55,7.436849241366198,413.9056272479487,32.96994170769468,Urea
Solapur,Clayey,Soybean,51,26,50,6.467684103248589,1486.4397784833113,20.216713702010427,DAP
Pune,Black,Cotton,54,46,73,5.787648745539121,767.195004318761,29.186246580943724,20:20:0:13
Kolhapur,Red,Moong,33,50,41,6.7601786636232,441.8194832945983,22.001726866889996,DAP
Pune,Clayey,Grapes,45,78,35,6.401391556889092,1403.644674630902,25.223168448284895,19:19:19 NPK
Sangli,Black,Tur,44,55,77,6.954919475362819,1204.2757250986547,32.66948321491073,10:26:26 NPK
Pune,Black,Cotton,83,40,37,7.078092343490466,1169.0348553776657,28.489230798785233,20:20:0:13
Satara,Black,Soybean,52,42,70,5.962832249174066,1450.1243959041838,28.000456724214224,Ammonium Sulphate
Solapur,Clayey,Grapes,80,77,33,6.784320796801553,1303.0062883933367,31.008044575646785,19:19:19 NPK
Kolhapur,Black,Soybean,86,48,64,6.370799146274592,639.9537995913518,21.55515960199067,Ammonium Sulphate
Sangli,Black,Wheat,45,33,48,6.534996873756321,532.9144822518169,28.975733802042132,DAP
Pune,Red,Grapes,40,46,20,6.0632757482461805,539.7185146033004,25.95304703282326,MOP
Pune,Black,Maize,37,46,45,6.845195372340898,1097.2450577769218,29.178584293069026,Urea
Kolhapur,Red,Sugarcane,68,33,51,5.844472196441298,556.4813574473646,25.704445530138347,10:26:26 NPK
Solapur,Clayey,Grapes,81,55,63,5.849262823889602,673.9756268964934,33.70530722809332,19:19:19 NPK
Pune,Clayey,Grapes,60,35,68,7.327797431793,1167.8174545004968,26.730652581629307,19:19:19 NPK
Pune,Clayey,Soybean,37,47,51,6.03325475291781,694.6415265697517,29.189066842444433,DAP
Sangli,Red,Pomegranate,53,52,49,5.683391810335321,1286.4942421054443,20.80758715777718,19:19:19 NPK
Kolhapur,Black,Pomegranate,59,55,50,7.349883395813613,816.33000950831,26.8726120059011,MOP
Solapur,Black,Wheat,55,25,43,5.557584489383619,1066.5884222279064,28.936068578429353,DAP
Solapur,Black,Tur,78,52,62,6.716709153920286,1334.750979597307,31.103052841882693,10:26:26 NPK
Solapur,Black,Grapes,52,52,29,6.496841615140063,1153.8595249310645,20.461587896226938,MOP
Kolhapur,Clayey,Grapes,85,46,50,6.649586242673226,566.397195477276,29.442348363059672,19:19:19 NPK
Pune,Red,Pomegranate,97,53,41,6.357405783102978,480.3217030097509,26.898458684943506,19:19:19 NPK
Sangli,Black,Cotton,88,75,60,6.901629452095122,942.1731194341799,21.903430615789443,20:20:0:13
Satara,Clayey,Pomegranate,54,42,39,5.767215635213068,686.6000253324107,31.86046374223734,MOP
Pune,Clayey,Soybean,59,40,49,6.386292799534842,608.7567759120376,30.47256498617883,DAP
Kolhapur,Clayey,Grapes,60,45,77,6.905896281990211,733.7670258678907,24.92558841213384,19:19:19 NPK
Satara,Red,Wheat,92,38,45,7.174155187365432,1159.162303161829,21.729096296463815,Ammonium Sulphate
Kolhapur,Black,Grapes,52,59,26,6.217035918693128,1029.3152262926449,28.58208903157744,MOP
Kolhapur,Clayey,Soybean,32,49,50,5.529100715509086,512.0152989071671,23.06230749282396,DAP
Kolhapur,Black,Wheat,41,47,43,5.718369404312909,1050.7488073742402,34.90714324718294,DAP
Solapur,Black,Cotton,42,68,52,5.839892951306239,858.3562509343017,27.673642637798377,20:20:0:13
Kolhapur,Red,Wheat,61,60,36,6.413291070759269,507.1117969631514,20.587263103032356,Ammonium Sulphate
Satara,Red,Sugarcane,95,78,41,6.872533765443324,1131.4074171368213,29.735034775034805,10:26:26 NPK
Sangli,Black,Cotton,74,38,40,6.479943955049775,762.5366924661696,22.543461063686006,20:20:0:13
Solapur,Red,Grapes,46,53,37,6.904611835718956,1081.0842356893318,31.74346434419577,MOP
Sangli,Clayey,Grapes,45,42,63,6.162187334852177,595.9400242448531,20.0865262191756,19:19:19 NPK
Kolhapur,Black,Cotton,88,71,69,6.47697041789961,1313.3380111736483,23.752045392418935,20:20:0:13
Pune,Red,Cotton,80,40,54,6.102560150454504,914.9382444688737,23.620978579313473,Urea
Sangli,Red,Sugarcane,53,37,67,6.969181487681164,942.2871351138349,33.90256002044504,10:26:26 NPK
Satara,Red,Wheat,69,35,31,7.157425952566998,557.6881859957184,28.72726972174991,Ammonium Sulphate
Kolhapur,Clayey,Grapes,44,45,59,5.950903756926804,498.46342309657337,22.256656157278478,19:19:19 NPK
Pune,Clayey,Grapes,87,45,68,5.726243392080365,1339.2952448565848,33.841599348278855,19:19:19 NPK
Sangli,Red,Moong,47,39,49,5.706775901238163,1400.08708237455,31.019067176519734,DAP
Solapur,Clayey,Soybean,60,27,40,6.006687773644766,1155.3453920855782,22.71487034442552,DAP
Sangli,Clayey,Soybean,53,23,55,6.937400408225866,1042.5904321421403,27.26883958819247,DAP
Solapur,Black,Soybean,63,39,34,6.9505802749231105,607.7937964554787,25.202179924303177,Ammonium Sulphate
Solapur,Clayey,Grapes,52,43,22,7.327563087699245,1441.2625949741239,22.690742403724727,MOP
Satara,Clayey,Grapes,98,40,78,6.622140311681977,963.8144837110752,32.07516351192112,19:19:19 NPK
Solapur,Black,Wheat,32,50,46,6.847067982739614,708.7687297136481,26.328237002689633,DAP
Solapur,Black,Tur,85,36,58,5.615242908260096,603.0977296476286,32.238299198862414,10:26:26 NPK
Pune,Black,Maize,44,52,58,7.264146346652769,1072.901051140847,31.297929391299974,Urea
Kolhapur,Black,Grapes,59,46,48,6.2330464268176895,1134.4422272769202,28.53340675589026,MOP
Solapur,Black,Maize,38,43,48,6.958142776426432,1329.5526573139407,28.402598622062044,Urea
Satara,Clayey,Soybean,47,32,55,5.965665201685606,1367.5656740395782,29.541222621192944,DAP
Sangli,Red,Pomegranate,59,40,37,7.436492245877998,1270.6657558630502,24.904512572850138,MOP
Sangli,Red,Moong,59,37,49,6.073986083930071,1139.5290237779234,27.274730127269745,DAP
Satara,Clayey,Grapes,45,60,51,5.8555454509252405,1385.3053353722898,34.694920071043676,19:19:19 NPK
Pune,Red,Pomegranate,41,76,66,6.821246555759396,694.1615589682248,27.252337058984562,19:19:19 NPK
Sangli,Red,Pomegranate,49,57,47,6.5961435440850895,1097.5976468693273,33.64017719946805,19:19:19 NPK
Pune,Red,Pomegranate,42,56,39,5.927868268210747,1041.6716277286587,24.620724869310408,MOP
Pune,Red,Pomegranate,57,39,67,7.219772789426077,861.6231225793307,33.45214076058021,19:19:19 NPK
Solapur,Black,Grapes,57,45,37,6.854822567764043,560.0614717846386,26.25900404724144,MOP
