District,Soil Color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop
Pune,Clayey,76,36,40,7.441250608812975,581.7639829426103,27.65260269306993,Tur
Kolhapur,Clayey,125,62,119,6.055559325310364,2241.363911919581,26.2976642801278,Sugarcane
Pune,Black,100,80,104,6.439407065471331,622.17380002266,26.8200610169866,Cotton
Satara,Black,42,47,49,7.0675418707372115,899.5877445977815,21.856292638632503,Soybean
Sangli,Red,56,46,32,6.706671188712193,825.5589226679708,28.04583158502794,Grapes
Kolhapur,Red,80,32,39,6.7648054908924005,610.980611662176,29.9906484068334,Jowar
Satara,Black,46,53,49,6.919284085872421,799.6924481129158,27.643643710933333,Soybean
Pune,Red,41,36,51,6.342278259849463,695.9614927349324,21.78055812286834,Groundnut
Satara,Clayey,144,82,88,7.359302995923442,1532.3823377790013,28.688582977952876,Sugarcane
Pune,Black,138,78,111,6.58820791932277,752.4935217496632,25.782738089933165,Cotton
Pune,Clayey,86,37,46,6.584701460959525,915.7285760238601,21.83064257594733,Tur
Solapur,Red,89,45,36,6.3105637706067075,616.9094699681076,30.22763908717852,Grapes
Satara,Clayey,48,50,51,6.162470237814543,803.6150942367813,20.14099921509316,Tur
Kolhapur,Black,46,46,47,7.167480256045421,816.0232740981025,23.41526311699324,Grapes
Satara,Red,76,37,52,7.3080925978597335,696.1261847353945,24.598864117732084,Groundnut
Solapur,Black,42,45,48,7.0605702976356515,661.431974378422,26.719005203614586,Grapes
Solapur,Black,140,72,113,6.581682930675054,639.6205291198044,27.835913007475753,Cotton
Sangli,Black,84,57,40,7.065370950672301,577.9618950609427,26.807982256799058,Tur
Pune,Black,66,59,38,6.747182241501614,628.4618199223804,28.791509929076987,Maize
Kolhapur,Black,139,85,83,6.188097550516727,699.60165277142,30.847172419068187,Cotton
Kolhapur,Red,81,52,45,6.852764974719765,726.3851816949378,20.056893360065814,Wheat
Sangli,Black,43,42,58,6.2678461178680465,535.8264442177067,33.36688580855558,Jowar
Kolhapur,Clayey,114,67,110,6.479055571128035,1859.2221158906407,29.96909633805771,Sugarcane
Sangli,Black,137,72,83,7.194072993223761,1674.5419898378123,30.949388602511434,Sugarcane
Pune,Black,121,80,97,6.5440345670876034,654.9562606765658,27.46310480102145,Cotton
Pune,Red,70,49,42,7.226937412102869,631.4068143633159,17.940090904999266,Wheat
Sangli,Black,100,47,31,7.31379485765456,687.4581290113456,22.25028912185939,Wheat
Pune,Red,74,53,43,7.354880901587901,656.0455941282644,28.01268413340814,Jowar
Sangli,Black,87,49,49,7.419409051214372,806.4905146794695,23.655616858623926,Maize
Sangli,Clayey,80,46,42,7.152956969725043,1991.8330264969227,22.538981872183186,Rice
Sangli,Black,65,30,36,6.631263832949782,706.7150673955309,21.778115819229303,Soybean
Sangli,Black,138,79,98,6.130475520493702,2424.3876977528785,30.844763556926864,Sugarcane
Sangli,Black,81,50,38,7.403095012535694,932.5900810090803,27.866913779853434,Soybean
Sangli,Red,75,50,50,6.0962301931235094,985.6691324314945,22.353640712212393,Groundnut
Kolhapur,Black,64,45,47,6.677879824755402,454.1381570677192,22.692444119667588,Wheat
Pune,Black,78,39,35,6.676299724181812,549.5916106444304,23.052992907694144,Groundnut
Sangli,Clayey,126,84,116,6.295612618780016,1901.2466484294284,28.691406891963098,Sugarcane
Sangli,Reddish,45,51,43,7.337415925449854,498.96694413716443,29.817660661099055,Pomegranate
Solapur,Red,86,39,45,6.750844333212912,848.4749385177756,31.06915007035738,Grapes
Solapur,Red,79,33,40,6.865110136853138,640.8175569047007,25.46616236977418,Maize
Kolhapur,Black,149,61,120,6.5923831810862685,1850.2303838562661,29.639400728916826,Sugarcane
Pune,Black,87,55,41,7.30582566668651,703.308527313241,20.975060939243075,Maize
Kolhapur,Black,142,73,120,6.089981515802899,688.4038151892819,27.57240780365215,Cotton
Satara,Clayey,87,43,45,7.111279205098787,1578.1400618663884,25.41307753900118,Rice
Satara,Black,64,57,46,6.163454032196511,595.1559942829807,24.983131402867933,Maize
Satara,Black,58,44,42,6.441707917387474,682.5576461012067,28.644041862767907,Tur
Solapur,Black,90,38,50,6.276111688694209,769.9055837523117,26.953329153403168,Grapes
Sangli,Clayey,60,52,42,7.368786198901416,1695.9206975378374,22.200332431180673,Rice
Solapur,Black,140,70,90,7.085305062153886,846.0504321815658,31.495744697556212,Cotton
Solapur,Clayey,56,59,37,6.128035920369898,989.9675693199155,22.063480979567355,Tur
Solapur,Black,84,45,40,7.435143086764178,777.8038799502245,23.295774630951517,Groundnut
Kolhapur,Black,120,85,85,6.314152905584079,1543.3375941380987,25.54303190537813,Sugarcane
Sangli,Black,53,54,32,6.889046592107421,659.1387186810991,23.319359078748334,Tur
Solapur,Black,90,55,56,6.533768106930644,646.7121974996877,27.632827908285194,Jowar
Pune,Black,115,61,115,6.324399668530796,1951.3524820998555,28.734988743541535,Sugarcane
Kolhapur,Reddish,77,39,57,7.1651942410636655,638.2991429195384,37.32932481737118,Pomegranate
Kolhapur,Clayey,74,60,32,6.90163678828875,2998.207186056734,26.99240577187107,Rice
Sangli,Black,90,30,53,7.291226701147191,929.6810739543993,29.39570461409057,Maize
Pune,Black,84,55,51,7.398584709322452,516.2428967736975,26.667123535855737,Tur
Kolhapur,Black,71,45,32,6.731755910273682,739.2185429403589,23.433209232268037,Soybean
Kolhapur,Red,97,50,49,7.134143942691246,637.5946521232347,21.468719061942632,Wheat
Kolhapur,Black,56,33,48,7.255012176039097,827.9838683173095,22.095424919203936,Grapes
Kolhapur,Clayey,45,39,60,6.6294602076146365,622.261505595701,26.83340123553925,Maize
Sangli,Black,101,87,98,6.20205345835457,780.6639051079451,32.68004834133892,Cotton
Solapur,Clayey,82,59,47,6.1444541576087985,1637.574077386683,27.42873354938388,Rice
Sangli,Black,133,71,112,6.755821022164409,963.933796738286,26.16435646591704,Cotton
Sangli,Black,66,32,52,6.264748312191573,804.5168889428635,24.372213904747284,Soybean
Sangli,Reddish,85,30,58,6.844920424784265,466.4580950001933,25.41193518953207,Pomegranate
Solapur,Black,70,55,60,6.272588206888248,965.9421186325465,23.62919837025686,Soybean
Kolhapur,Red,72,50,53,6.99477052671871,890.7655054601722,29.23840282489978,Grapes
Kolhapur,Black,73,48,48,7.488502975950926,488.1494005333021,19.808097817299032,Wheat
Pune,Black,75,44,30,6.378253067020001,592.4576839994525,23.09406758831441,Grapes
Kolhapur,Black,74,47,41,7.496557093207885,846.2752586209403,25.858864037689447,Maize
Solapur,Reddish,73,43,49,6.850098212099356,659.2792092032471,37.80273795360037,Pomegranate
Satara,Red,42,46,46,6.4213344326112205,619.3189000426139,29.919776829786407,Maize
Kolhapur,Clayey,139,69,110,7.115377944574596,2257.594128720296,34.84389469767963,Sugarcane
Sangli,Black,55,46,54,6.630110436917751,583.7404212884667,25.573992042121706,Tur
Kolhapur,Black,73,50,34,6.0226330314614795,685.7640060225426,29.577320321983343,Jowar
Kolhapur,Reddish,54,43,42,6.999040423106843,452.62129816381145,29.871163704033485,Pomegranate
Kolhapur,Red,67,39,54,6.04224737239018,435.3108580893601,30.05301941799558,Jowar
Satara,Red,42,51,53,7.233928484358609,771.0812394257778,29.416632133017348,Tur
Satara,Black,40,58,34,6.432911578053049,871.0735780604125,26.907482631617018,Soybean
Sangli,Black,57,30,58,7.395722124709187,730.6090967732086,24.101309315930486,Soybean
Kolhapur,Black,52,38,31,7.279301749402077,687.5670826970185,27.348670810144018,Maize
Kolhapur,Black,45,58,51,6.021106935374564,730.8579219157082,24.999754252245836,Tur
Sangli,Red,73,40,55,7.241344058901949,713.3669484410373,20.058787384737045,Tur
Pune,Black,60,54,55,7.093085728914874,568.6992071572965,20.039050372967978,Maize
Satara,Clayey,149,83,90,7.270804733726786,2454.8822471774274,32.84351986860008,Sugarcane
Solapur,Clayey,68,59,39,6.896374518084057,682.1574105037374,22.998976702939828,Groundnut
Solapur,Clayey,122,67,105,6.015355966668842,2258.3741894062714,26.096016529556334,Sugarcane
Satara,Black,139,84,99,6.167265425233405,616.7525958728446,34.84735033577314,Cotton
Sangli,Black,78,38,36,6.687232515101709,796.7064448820211,20.75428386217163,Soybean
Solapur,Clayey,69,45,45,7.46792250937539,2861.6026741896176,20.11757459952638,Rice
Kolhapur,Red,62,45,38,6.54649867732159,957.3731767115988,25.708427422032603,Maize
Satara,Black,79,53,31,6.822471984329586,714.8694450694238,28.632473668784016,Tur
Solapur,Red,55,39,36,7.346736909650856,957.2122715955677,29.93474159399937,Tur
Kolhapur,Black,78,43,57,6.292386392117058,449.88512487226575,26.44928664516176,Jowar
Sangli,Black,88,35,54,6.498869633354424,677.1420056281349,26.02404080779242,Tur
Sangli,Black,70,53,53,6.6804993951211245,675.8019303941428,32.36291431755089,Jowar
Pune,Clayey,44,49,53,6.129218305831021,752.912936976793,22.96845854494977,Maize
Sangli,Black,45,58,58,7.165598869024755,880.0255461599336,28.646566569819043,Maize
Solapur,Black,124,83,120,7.15473630963484,951.2108600376943,25.353717685380488,Cotton
Kolhapur,Clayey,100,48,39,6.128728345148997,2152.4077148907777,26.289293828260032,Rice
Sangli,Red,74,44,35,7.388852048785283,490.51380570196943,31.47652090182077,Jowar
Sangli,Black,74,32,49,6.892683814206191,716.5535123327296,20.390559221410207,Tur
Solapur,Clayey,49,60,52,6.518248111567348,606.9686293235279,27.02034489353771,Tur
Pune,Red,61,60,53,6.846658021730258,911.3716180903025,29.84428056166677,Groundnut
Pune,Red,77,55,43,7.279053059691275,530.6119761995227,32.70110008296702,Grapes
Satara,Black,64,30,39,7.095459026223652,630.7250775833453,33.33402664206112,Grapes
Solapur,Black,42,59,54,6.329511487965137,682.3201034849942,22.4826393462753,Tur
Pune,Red,76,58,48,6.2232566908658615,410.1844598870238,21.57041695967025,Wheat
Satara,Red,87,33,31,7.449439297388552,626.5142900216547,30.146471389050674,Pomegranate
Pune,Clayey,150,85,120,7.124527041179224,2069.724657951054,27.687783223835268,Sugarcane
Sangli,Red,40,40,50,6.264994405218209,553.3052489256515,33.94350540500244,Pomegranate
Solapur,Black,121,88,109,7.038563721423955,1702.3834864423172,26.476747589762375,Sugarcane
Sangli,Red,62,39,44,7.458699199330067,603.3509911619551,34.14730890858706,Pomegranate
Sangli,Black,106,77,116,7.062267446131823,889.7717951918238,29.362711743641135,Cotton
Pune,Black,113,81,112,7.0650234709468895,1843.006186504387,29.426966561507406,Sugarcane
Kolhapur,Black,75,60,51,7.469897924572459,698.2332889179505,29.17908206349674,Jowar
Solapur,Clayey,55,59,53,6.523211612187987,734.6744257281198,27.764617627735678,Tur
Satara,Clayey,112,85,97,6.928011683861196,2180.4806063622395,27.29495315582948,Sugarcane
Satara,Black,75,56,52,6.292657861438926,560.3396660499719,28.268891404001252,Tur
Satara,Reddish,58,39,59,6.276560019431176,591.299089299454,30.9114020450593,Pomegranate
Sangli,Clayey,94,49,36,7.0520785617738095,2067.993661015069,27.223567916327802,Rice
Sangli,Black,89,48,35,6.08111396951711,625.9891319760861,25.532659619913755,Tur
Satara,Clayey,77,41,35,6.026701125707882,2500.927994826718,27.827680635411475,Rice
Pune,Black,49,35,52,6.773746257630353,936.9181076173338,28.403380461094688,Soybean
Kolhapur,Red,79,47,45,6.642532900675113,586.3059715740833,15.794666006200558,Wheat
Sangli,Clayey,66,52,58,6.9215677034274865,678.847349847037,24.482999505464136,Tur
Sangli,Red,43,58,45,7.047244899567947,709.4851115851702,20.958726998081477,Groundnut
Satara,Red,56,59,45,6.7007027130660415,491.34707109340036,26.256440058008337,Pomegranate
Satara,Red,85,53,41,7.183238500440368,568.1563982792252,20.19201134418713,Wheat
Solapur,Black,75,36,60,7.455479396227767,965.6018287113498,22.78658190907109,Soybean
Pune,Black,119,84,95,7.4240455376021615,1636.3064109187533,28.2861579047228,Sugarcane
Satara,Clayey,64,30,32,6.596334672392578,582.8946847992963,26.370845614002796,Tur
Solapur,Black,102,62,101,7.369901827105803,852.7383396281882,32.186892644290985,Cotton
Solapur,Red,53,44,40,6.775732286781532,566.7464311267195,29.51013641563517,Grapes
Satara,Red,48,42,36,7.235088639899719,534.4852814906262,34.2261759998421,Jowar
Sangli,Clayey,104,73,88,6.1357476635781,2260.714774612964,33.87114472757159,Sugarcane
Sangli,Black,45,45,58,6.9474339580610724,520.2566457434644,20.15675803254031,Maize
Sangli,Black,82,33,47,6.779162413790282,569.5600204185113,25.81540983892141,Grapes
Sangli,Reddish,77,56,51,6.260394562646472,564.9448049718899,36.55273589023492,Pomegranate
Sangli,Red,56,38,40,6.061705393544631,638.8667838957542,32.507400003544944,Jowar
Sangli,Black,53,49,51,6.603299923917007,687.7069891449077,23.517373122136924,Soybean
Pune,Clayey,40,42,49,7.043283139428933,990.4592805240079,29.404851980607155,Maize
Pune,Black,52,39,59,7.458453435098137,827.7498042786792,22.93909139473062,Soybean
Satara,Black,62,49,36,6.317317831435969,830.825365407467,29.16569739434174,Soybean
Kolhapur,Clayey,98,58,33,7.102233322736266,2953.620261228816,25.92572601336697,Rice
Pune,Red,55,56,51,7.32034242398243,717.4461630148359,27.89557403531144,Groundnut
Pune,Red,61,52,38,6.391439424521164,897.2504423548921,22.804004316565717,Maize
Satara,Clayey,75,52,45,7.273825000593021,1541.9364093875217,22.41198212999402,Rice
Solapur,Black,141,69,117,7.254242631670651,881.0946106602485,30.402688772038605,Cotton
Sangli,Red,49,36,55,6.343388519129729,646.5120318526706,33.68672131298098,Pomegranate
Satara,Clayey,134,81,101,6.697643916936969,1883.3198166216116,25.872918108331774,Sugarcane
Kolhapur,Red,52,36,35,7.142718176460225,611.6193528229609,35.793115168410154,Pomegranate
Kolhapur,Red,75,51,39,7.22585954330742,409.52523190454406,27.017319555347,Jowar
Solapur,Black,130,89,94,6.58776159670901,772.0828977066062,27.914693138156462,Cotton
Solapur,Red,51,45,37,6.321901577544394,418.0097186747935,32.46971708878955,Jowar
Pune,Black,133,82,81,6.0363301748131235,818.0779804980183,31.831464357855292,Cotton
Satara,Black,113,85,81,6.255407185674258,2329.610452413519,26.585928727416622,Sugarcane
Sangli,Red,83,40,51,6.968976796673331,461.3488763100498,31.49049513842107,Jowar
Sangli,Red,77,47,37,7.2567699966849615,627.9962031334466,30.567158747952355,Pomegranate
Sangli,Clayey,73,59,43,6.261845082710154,2125.0204937445455,26.796342139297792,Rice
Satara,Black,69,31,33,6.4630458643479765,439.8030805285241,29.828315306490254,Jowar
Pune,Clayey,69,40,43,6.451767205398267,2666.1163340136577,23.344850243302265,Rice
Pune,Black,53,58,49,6.411849955009013,618.2532641215765,30.091099741256322,Jowar
Solapur,Red,90,31,30,7.343750248450228,503.11900288680494,33.61877265213226,Jowar
Solapur,Black,103,83,113,6.749530724387316,1885.001801229887,30.618307858483377,Sugarcane
Pune,Red,72,43,38,6.510784837024875,595.9960718369467,15.11506343202058,Wheat
Satara,Red,62,36,40,6.058117179369639,571.3401077712991,24.721548533221448,Tur
Kolhapur,Black,144,85,96,6.97113081659412,708.2123631757011,30.945539591451023,Cotton
Pune,Black,119,85,101,6.524206647766372,888.7049961192367,34.96445515897747,Cotton
Kolhapur,Black,103,85,109,6.762114769318367,891.3733105815221,32.18105929321472,Cotton
Sangli,Red,75,54,43,6.634104563698344,832.0431207018354,31.774778957858196,Grapes
Solapur,Black,74,52,34,7.349959900447476,435.08390386411156,20.928538413473163,Wheat
Solapur,Black,86,47,55,6.860560416607636,557.7055802768413,28.309848925520548,Tur
Sangli,Black,55,58,48,6.5158777107621,515.6262316747493,27.326059835422118,Jowar
Satara,Reddish,61,59,49,6.307921237661941,504.8153040345526,25.73802359733943,Pomegranate
Sangli,Red,42,34,39,6.747380431398805,801.3738204783176,26.14931366440295,Maize
Kolhapur,Red,57,33,49,7.332065099166649,788.7414064281453,20.622014536238087,Tur
Kolhapur,Red,73,60,57,7.369369731261185,434.31158044863656,37.32154897807667,Pomegranate
Pune,Black,140,72,109,7.224665497986447,2174.5552576694504,25.09175617492566,Sugarcane
Satara,Black,48,59,40,6.454079894898853,589.7525557828594,34.89051136606517,Jowar
Pune,Red,82,30,30,7.353493158372028,649.4184466316271,34.97120433017439,Jowar
Kolhapur,Black,150,62,119,6.279275416392568,1641.4700829364883,31.75377368326214,Sugarcane
Solapur,Red,59,51,55,7.173899737799178,500.67077149073276,27.883559764789535,Tur
Satara,Black,82,51,35,7.093447634879233,918.950217066495,21.78476861693346,Tur
Solapur,Black,84,48,38,6.012234934592538,674.1965860161498,33.7919004328666,Jowar
Pune,Black,113,76,83,7.293646338483405,931.8893169394083,26.552436000760387,Cotton
Solapur,Red,65,53,32,6.528058861337531,658.1373966680312,22.672769231366473,Grapes
Solapur,Black,48,34,50,6.325068035324408,872.8977983219559,24.69785161536415,Soybean
Satara,Clayey,70,48,30,7.396237970515184,578.1001971725427,26.94041593743975,Groundnut
Pune,Black,87,56,59,6.60923915678417,566.5728471376741,33.91890280587745,Grapes
Solapur,Clayey,52,42,39,6.435557285683006,854.7425522605782,20.870466422238078,Maize
Solapur,Clayey,63,51,41,7.089570439847124,598.0728874235173,21.76566374629295,Maize
Kolhapur,Black,77,40,40,7.460479111365855,850.2314157636326,23.41387208540481,Soybean
Sangli,Red,87,42,55,6.707486082781736,746.862378645555,29.830498824972143,Maize
Pune,Black,65,43,37,6.804696327455978,467.0930517777101,18.325339643948837,Wheat
Pune,Clayey,100,55,42,7.2758376309971,2067.3972667842827,23.768551886377978,Rice
Pune,Red,46,49,57,7.064319757934811,787.6157065966612,24.739797017645557,Groundnut
Pune,Black,74,48,41,6.473655905625919,494.5415838942084,28.81537103306776,Jowar
Sangli,Black,61,59,51,6.034154323251764,566.3815733569032,28.677978058117965,Jowar
Solapur,Black,82,55,35,6.792593586867705,537.9240519996783,17.578907036249205,Wheat
Pune,Black,114,69,94,7.488921116576688,833.2486800777216,30.901277226259158,Cotton
Satara,Black,148,82,116,6.032396722028265,833.850722950154,25.078583653437725,Cotton
Solapur,Clayey,51,53,31,6.536029628605766,689.5774906696652,23.564419071649198,Groundnut
Sangli,Clayey,88,50,43,6.308149810499479,2873.5137246846216,29.895922935782657,Rice
Satara,Black,135,75,106,6.249783020815363,2139.935733031757,25.447073018650954,Sugarcane
Solapur,Black,58,56,47,7.104728236612504,732.1105648792397,23.471929411752278,Soybean
Pune,Reddish,84,38,30,7.037133485822346,646.4848012597884,25.719946588923865,Pomegranate
Satara,Clayey,85,44,42,7.232926353006032,2607.526595628723,27.560154647924314,Rice
Solapur,Clayey,84,56,41,6.607927806956873,1684.3127963259913,29.05156080371975,Rice
Kolhapur,Black,53,36,41,6.907523279110952,696.400397326804,25.258524525716524,Soybean
Satara,Black,91,56,38,7.09506237950588,720.8043263721719,15.485747135123745,Wheat
Sangli,Clayey,42,39,60,6.525790949945651,721.7267887350824,26.861792280352276,Groundnut
Sangli,Black,78,53,46,6.644794368985767,899.722351501775,26.67998148364548,Soybean
Kolhapur,Black,80,31,39,6.872730162067206,899.2262748532337,29.78459434357537,Soybean
Sangli,Black,136,75,95,7.11130075392775,847.1934509779802,31.320088389423265,Cotton
Pune,Black,48,46,41,6.254906664725716,645.6701114906838,28.99193065778789,Soybean
Solapur,Red,67,43,31,6.7822441730927165,916.1343673388774,22.19725269741907,Maize
Satara,Black,41,50,36,6.059887581647181,558.0937220333966,29.64561101128816,Jowar
Solapur,Red,58,37,32,7.19337848376338,557.7476371231553,25.947263271864664,Pomegranate
Sangli,Black,68,36,51,6.125169272183704,640.7057501372694,30.492620828781387,Grapes
Satara,Clayey,63,33,45,7.427801596501144,744.8443597223056,25.284764742695565,Tur
Kolhapur,Black,126,63,89,6.664254211697932,943.0087862085514,28.460152106533744,Cotton
Pune,Red,99,40,31,6.954634299651366,632.6730012041005,21.10540289861978,Wheat
Kolhapur,Black,67,45,57,6.577407538933342,477.3210635636864,27.02220538997696,Jowar
Satara,Red,51,51,56,6.31898087487275,648.0329845335341,30.71816936372161,Grapes
Kolhapur,Red,75,51,34,7.143001178984502,635.3529616873891,16.089147958548903,Wheat
Satara,Red,68,50,55,6.6806786194358265,416.71168976579145,28.38908966154752,Jowar
Satara,Black,56,48,30,7.122900705751356,628.2905456836567,22.019049054976914,Soybean
Sangli,Clayey,120,74,85,7.152729393471949,1789.9286025083104,26.199697518524893,Sugarcane
Pune,Black,86,50,31,7.215471506129209,649.5339622588215,15.89303071817277,Wheat
Satara,Black,63,51,51,6.329430957992205,649.4193416515127,32.66475233212624,Jowar
Satara,Clayey,74,47,58,7.336543364002274,903.5852960958413,27.092647815290945,Tur
Kolhapur,Clayey,72,43,45,7.2459545496558775,787.3083834600161,23.226230149071906,Groundnut
Pune,Black,62,53,39,7.336560786172246,666.1543474647303,29.640363225225546,Jowar
Sangli,Red,64,44,44,6.3667983799820185,596.2269328066835,17.886996377513483,Wheat
Satara,Black,130,80,104,6.664361762169536,613.3482744763908,26.906536096373834,Cotton
Kolhapur,Red,86,57,45,6.672325176993467,648.691246958798,16.66006352969986,Wheat
Satara,Black,82,53,47,7.318217572569574,493.5394449305011,16.333042334657588,Wheat
Kolhapur,Black,75,55,54,6.685919962284867,885.9469016447167,26.881392937655004,Soybean
Solapur,Red,74,34,46,7.190123571180321,772.2092617656718,31.73846717575522,Grapes
Solapur,Black,90,40,38,6.454566359315101,848.2617972362848,21.82211542517297,Maize
Satara,Black,61,55,46,6.243696825762227,986.3262904685508,29.09675065376834,Soybean
Solapur,Red,82,51,49,7.093496655929112,606.4741089794616,17.287460870650676,Wheat
Sangli,Black,76,34,56,6.686819734518185,627.8031746242829,26.07417433901257,Soybean
Satara,Black,112,71,91,7.261422857588154,718.3099882698489,27.22660861830355,Cotton
Pune,Clayey,64,57,32,6.296107177622255,2574.0561945583677,29.58443145274027,Rice
Sangli,Clayey,147,70,91,6.769354285303003,2082.1285038500478,31.652119283690006,Sugarcane
Pune,Clayey,90,59,33,6.614201245577077,525.5666073619532,24.398872339688353,Groundnut
Satara,Black,51,55,40,6.034033397424349,516.5705742593279,27.156074377865714,Jowar
Pune,Red,78,51,32,7.028721015345483,737.1413307785931,15.54068032745715,Wheat
Sangli,Black,72,56,36,6.4569113398906035,837.3147231381853,23.228578286832118,Maize
Satara,Black,64,54,31,6.161896539580215,678.8491665783156,26.403942153198578,Jowar
Solapur,Black,58,40,58,7.189723076195669,883.3093578592457,25.02384704037667,Soybean
Pune,Black,64,58,53,6.34008607327422,876.7080050141176,21.68183522654329,Grapes
Satara,Reddish,84,31,33,6.467475765384279,577.9019820127273,37.142711776229106,Pomegranate
Sangli,Black,137,89,85,7.126593699018791,652.9361385245898,26.320830829219318,Cotton
Satara,Black,123,73,119,6.603000803249683,695.7543191119668,27.746926643454238,Cotton
Solapur,Black,64,55,56,6.334187586541678,589.660957297027,29.592256603472435,Maize
Sangli,Black,71,43,52,7.251876805682536,627.2893559330927,28.800506603516705,Soybean
Pune,Red,62,59,40,6.692252565317322,457.3713579814065,27.48790293121481,Pomegranate
Kolhapur,Red,93,51,38,7.037670294449582,651.2242629914778,23.281563134001978,Wheat
Sangli,Red,43,38,37,6.344349972658287,547.6172497140658,31.444830868994572,Pomegranate
Pune,Red,62,56,55,6.954544364566697,517.0474338851491,29.757856567277376,Jowar
Satara,Red,85,48,50,6.3994653183850785,864.8447111907047,24.439954430924423,Groundnut
Satara,Red,66,31,37,7.028843987776057,617.3709087672997,23.09374422450276,Grapes
Kolhapur,Black,42,52,39,6.082406679964083,413.9148482586578,30.455313247697404,Jowar
Satara,Red,62,39,32,7.090178373913394,781.5350116629644,21.111129618285677,Groundnut
Satara,Clayey,45,50,32,7.418307391652798,886.9528490501033,24.264394523210715,Groundnut
Sangli,Red,51,43,60,6.813939663824343,730.1562301198618,31.67557461668453,Grapes
Kolhapur,Clayey,118,66,93,6.85501410713393,2104.2960815759316,31.853879559541447,Sugarcane
Kolhapur,Black,44,52,51,6.119403098816657,940.9584642114678,22.233684759281566,Tur
Sangli,Clayey,80,53,34,7.04463920003956,545.3749882348098,21.79230849062886,Maize
Satara,Black,67,44,42,6.8147024326738475,692.6230380515885,29.81695704214261,Soybean
Kolhapur,Red,90,54,50,7.388772290339667,477.5918828206714,18.820495625487677,Wheat
Pune,Clayey,139,90,112,6.792206652621868,1543.5370689657368,33.453025934708194,Sugarcane
Solapur,Red,89,44,60,6.388257225250909,983.3820215630204,25.981532398926745,Maize
Sangli,Red,64,48,58,6.682077216481577,927.9400539103476,26.15334995046588,Tur
Satara,Black,63,48,35,6.811762141790353,571.277960164846,21.126602876847734,Tur
Pune,Black,143,62,88,6.580121868123883,758.8688979167589,31.408480886105018,Cotton
Pune,Black,42,47,55,6.009460798325829,707.7164306079729,28.015056209077347,Grapes
Kolhapur,Reddish,80,48,45,7.355342503442889,490.85212514358165,34.8410611705379,Pomegranate
Kolhapur,Black,86,35,34,7.325375416982744,584.2845840796797,29.55303444589577,Grapes
Kolhapur,Black,80,58,51,6.310881409230556,607.7945725950483,30.488304260688654,Jowar
Solapur,Clayey,74,50,43,6.170666206309636,1526.875659867934,21.015949987641733,Rice
Solapur,Black,96,47,38,6.895726994938772,520.4252411734136,16.558857753219595,Wheat
Solapur,Clayey,59,43,42,6.08995379886686,562.9243855593188,23.27291800992521,Tur
Satara,Clayey,88,43,31,6.286237656840192,1512.7762924887807,21.179168120171695,Rice
Satara,Red,88,52,53,6.381593255255029,589.5909787568531,36.95916123921003,Pomegranate
Solapur,Black,78,42,45,6.049130028318279,624.6297459094409,23.207579660744464,Wheat
Kolhapur,Black,50,42,38,6.34171077700798,667.864255154745,34.528734089480544,Grapes
Solapur,Black,69,44,59,6.081191749078095,898.3519497412028,27.232940746504237,Soybean
Sangli,Red,79,52,42,7.341546706473471,549.0730837265696,27.545404017759306,Groundnut
Solapur,Red,93,46,36,6.444558366127247,606.5407205817722,19.479685061628494,Wheat
Kolhapur,Black,53,39,52,6.521080702675856,524.2305416263789,22.791361391676105,Maize
Sangli,Black,89,49,38,6.327596859112916,401.6882796557574,16.53842701452507,Wheat
Pune,Black,61,60,43,7.300296260790787,668.5347889042633,26.05463024757489,Tur
Sangli,Red,62,39,52,6.665164682453494,550.8281097626631,27.742664969531482,Jowar
Solapur,Black,83,44,38,6.735211656752612,676.0077622354999,29.229453184965784,Soybean
Solapur,Black,65,53,58,6.690682468017181,687.9044534764937,31.24380983943411,Jowar
Satara,Clayey,148,79,120,6.517196398466813,1830.0115423971379,30.141233758466687,Sugarcane
Solapur,Black,56,40,44,6.341054332036663,530.2131279219788,28.41768929581456,Jowar
Satara,Clayey,63,55,44,6.694158861728937,1831.423266418658,20.778055635620245,Rice
Sangli,Red,79,37,35,7.33277181958161,478.38583568645606,26.640319435423677,Jowar
Satara,Red,45,55,52,7.371982776574163,584.4253475497877,28.992947681083972,Maize
Kolhapur,Red,72,43,48,6.483173525070257,489.01595772837004,15.692352215514793,Wheat
Satara,Red,79,60,30,7.258389999249092,845.5852917879998,28.997078428353145,Groundnut
Solapur,Red,82,42,40,6.022130274281461,885.3756299077784,34.46884900935587,Grapes
Kolhapur,Clayey,77,41,32,7.290280133048922,648.6035149071643,29.823264682517657,Groundnut
Kolhapur,Black,59,57,37,6.260539391967458,663.6385612497088,21.450487178922934,Groundnut
Satara,Reddish,64,39,52,7.346586100434653,667.8235929903801,34.18146644990838,Pomegranate
Pune,Black,147,69,83,7.286911649783509,605.3575561176586,31.952781605310346,Cotton
Pune,Red,58,41,53,6.7466870966056645,662.3927617805384,22.48267776532382,Grapes
Kolhapur,Black,84,45,46,6.435239187161929,438.71568737134027,32.28919215177049,Jowar
Pune,Black,65,35,60,6.154719743234545,675.1137989913113,28.51024494288569,Jowar
Solapur,Red,78,53,39,6.24891227802191,604.1130408931324,22.497560464554113,Wheat
Kolhapur,Red,73,37,39,7.300877478545496,709.9246242208865,22.631578762900094,Tur
